Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
138,Pete Rose#,44,CIN,NL,0.6,119,501,405,60,107,12,2,2,46,8,1,86,35,0.264,0.395,0.319,0.713,99,0.345,103,129,10,4,1,4,5,*3/H,AS,rosepe01
139,Greg Brock*,28,LAD,NL,2.5,129,496,438,64,110,19,0,21,66,4,2,54,72,0.251,0.332,0.438,0.77,118,0.352,119,192,9,0,2,2,4,*3/H,,brockgr01
140,Dick Schofield,22,CAL,AL,0.4,147,496,438,50,96,19,3,8,41,11,4,35,70,0.219,0.287,0.331,0.618,69,0.287,64,145,8,8,12,3,0,*6/H,,schofdi02
141,Tim Teufel,26,MIN,AL,0.8,138,496,434,58,113,24,3,10,50,4,2,48,70,0.26,0.335,0.399,0.734,97,0.338,97,173,14,3,7,4,2,*4/HD,,teufeti01
142,Ernie Riles*,24,MIL,AL,1.5,116,495,448,54,128,12,7,5,45,2,2,36,54,0.286,0.339,0.377,0.717,98,0.331,98,169,16,2,6,3,0,*6/HD,ROY-3,rileser01
143,Mike Heath,30,OAK,AL,2.9,138,492,436,71,109,18,6,13,55,7,7,41,63,0.25,0.313,0.408,0.722,103,0.334,111,178,13,1,10,4,0,*2975H,,heathmi02
144,Jason Thompson*,30,PIT,NL,0.8,123,490,402,42,97,17,1,12,61,0,0,84,58,0.241,0.369,0.378,0.747,111,0.353,116,152,8,0,0,4,10,*3/H,,thompja01
145,Doug DeCinces,34,CAL,AL,1.9,120,488,427,50,104,22,1,20,78,1,4,47,71,0.244,0.317,0.44,0.757,105,0.337,104,188,17,2,5,7,11,*5/HD,,decindo01
146,Jerry Mumphrey#,32,HOU,NL,0.9,130,488,444,52,123,25,2,8,61,6,7,37,57,0.277,0.329,0.396,0.725,105,0.326,102,176,9,0,1,6,8,*98H,,mumphje01
147,Al Cowens,33,SEA,AL,0.6,122,487,452,59,120,32,5,14,69,0,0,30,56,0.265,0.31,0.451,0.761,106,0.339,103,204,23,1,0,4,3,*9/HD,,cowenal01
148,Ken Griffey*,35,NYY,AL,2.1,127,487,438,68,120,28,4,10,69,7,7,41,51,0.274,0.331,0.425,0.755,108,0.333,103,186,2,0,0,8,4,*7H/D839,,griffke01
149,Ozzie Virgil,28,PHI,NL,2.2,131,483,426,47,105,16,3,19,55,0,0,49,85,0.246,0.33,0.432,0.762,109,0.351,111,184,14,5,1,2,6,*2H,AS,virgioz02
150,Chris Brown,23,SFG,NL,2.9,131,482,432,50,117,20,3,16,61,2,3,38,78,0.271,0.345,0.442,0.787,124,0.359,127,191,19,11,1,0,4,*5H,ROY-4,brownch02
151,Larry Herndon,31,DET,AL,1.1,137,479,442,45,108,12,7,12,37,2,1,33,79,0.244,0.298,0.385,0.682,87,0.31,83,170,9,1,1,1,1,*7H,,herndla01
152,Andy Van Slyke*,24,STL,NL,3.5,146,475,424,61,110,25,6,13,55,34,6,47,54,0.259,0.335,0.439,0.774,116,0.367,116,186,7,2,1,1,6,*9H8/73,,vanslan01
153,Bruce Bochte*,34,OAK,AL,2.7,137,474,424,48,125,17,1,14,60,3,1,49,58,0.295,0.367,0.439,0.806,128,0.368,132,186,14,0,0,1,6,*3H,,bochtbr01
154,Ken Oberkfell*,29,ATL,NL,2.5,134,472,412,30,112,19,4,3,35,1,2,51,38,0.272,0.359,0.359,0.718,98,0.338,100,148,10,6,1,2,6,*54H,,oberkke01
155,Darryl Strawberry*,23,NYM,NL,4.8,111,470,393,78,109,15,4,29,79,26,11,73,96,0.277,0.389,0.557,0.947,164,0.419,164,219,9,1,0,3,13,*98/H,AS,strawda01
156,George Vukovich*,29,CLE,AL,-1.4,149,470,434,43,106,22,0,8,45,2,2,30,75,0.244,0.292,0.35,0.642,76,0.285,66,152,9,1,1,4,6,*9H7,,vukovge01
157,Mickey Hatcher,30,MIN,AL,0.7,116,467,444,46,125,28,0,3,49,0,0,16,23,0.282,0.308,0.365,0.673,80,0.305,74,162,15,2,3,2,1,7D/H39,,hatchmi01
158,Ernie Whitt*,33,TOR,AL,2.5,139,465,412,55,101,21,2,19,64,3,6,47,59,0.245,0.323,0.444,0.767,105,0.335,100,183,7,1,3,2,9,*2H,AS,whitter01
159,Nick Esasky,25,CIN,NL,2.6,125,464,413,61,108,21,0,21,66,3,4,41,102,0.262,0.332,0.465,0.797,118,0.366,123,192,9,4,3,3,3,57H3,,esaskni01
160,Juan Beníquez,35,CAL,AL,1.4,132,460,411,54,125,13,5,8,42,4,3,34,46,0.304,0.364,0.418,0.782,114,0.365,123,172,16,5,9,1,3,38H97D/56,,beniqju01
161,Rick Schu,23,PHI,NL,0.7,112,457,416,54,105,21,4,7,24,8,6,38,78,0.252,0.318,0.373,0.691,91,0.333,99,155,7,2,1,0,3,*5/H,,schuri01
162,Tim Flannery*,27,SDP,NL,2.3,126,456,384,50,108,14,3,1,40,2,5,58,39,0.281,0.386,0.341,0.727,107,0.342,112,131,4,9,3,2,1,*4H/5,,flannti01
163,Ruppert Jones*,30,CAL,AL,2.1,125,456,389,66,90,17,2,21,67,7,4,57,82,0.231,0.328,0.447,0.775,111,0.34,104,174,5,0,8,2,2,D798H,,jonesru01
164,Oddibe McDowell*,22,TEX,AL,2.5,111,452,406,63,97,14,5,18,42,25,7,36,85,0.239,0.304,0.431,0.735,98,0.342,100,175,6,3,5,2,2,8H/D,ROY-4,mcdowod01
165,Roy Smalley#,32,MIN,AL,1,129,452,388,57,100,20,0,12,45,0,2,60,65,0.258,0.357,0.402,0.759,104,0.34,100,156,8,1,1,2,3,D6H5/3,,smallro02
166,Claudell Washington*,30,ATL,NL,0.5,122,441,398,62,110,14,6,15,43,14,4,40,66,0.276,0.342,0.455,0.797,117,0.361,114,181,11,1,0,2,11,9H,,washicl01
167,Pat Tabler,27,CLE,AL,0.3,117,439,404,47,111,18,3,5,59,0,6,27,55,0.275,0.321,0.371,0.692,91,0.316,92,150,15,2,2,3,2,3DH/54,,tablepa01
168,Tim Hulett,25,CHW,AL,0.5,141,437,395,52,106,19,4,5,37,6,4,30,81,0.268,0.324,0.375,0.699,88,0.315,83,148,8,4,4,3,1,*54/H7,,huletti01
169,Donnie Hill#,24,OAK,AL,1.7,123,436,393,45,112,13,2,3,48,9,4,23,33,0.285,0.321,0.351,0.673,91,0.312,92,138,7,0,16,4,2,*4/H,,hilldo01
170,Joe Orsulak*,23,PIT,NL,0.8,121,436,397,54,119,14,6,0,21,24,11,26,27,0.3,0.342,0.365,0.707,99,0.336,102,145,5,1,9,3,3,*879H,ROY-6,orsuljo01
171,Mike Pagliarulo*,25,NYY,AL,1.6,138,435,380,55,91,16,2,19,62,0,0,45,86,0.239,0.324,0.442,0.766,110,0.341,106,168,6,4,3,3,4,*5H,,paglimi01
172,Carney Lansford,28,OAK,AL,0.6,98,432,401,51,111,18,2,13,46,2,3,18,27,0.277,0.311,0.429,0.74,108,0.34,114,172,6,4,4,5,1,5/H,,lansfca01
173,Howard Johnson#,24,NYM,NL,0.5,126,428,389,38,94,18,4,11,46,6,4,34,78,0.242,0.3,0.393,0.693,94,0.315,89,153,6,0,1,4,10,*5H/67,,johnsho01
174,Rudy Law*,28,CHW,AL,1.1,125,427,390,62,101,21,6,4,36,29,6,27,40,0.259,0.311,0.374,0.686,84,0.336,90,146,4,3,6,1,0,*78H/D,,lawru01
175,Rance Mulliniks*,29,TOR,AL,3.2,129,427,366,55,108,26,1,10,57,2,0,55,54,0.295,0.383,0.454,0.836,125,0.378,125,166,10,0,1,5,2,*5H,,mullira01
176,Rick Dempsey,35,BAL,AL,3,132,420,362,54,92,19,0,12,52,0,1,50,87,0.254,0.345,0.406,0.751,108,0.354,117,147,2,1,5,2,0,*2/H,,dempsri01
177,Dave Collins#,32,OAK,AL,1.3,112,418,379,52,95,16,4,4,29,29,8,29,37,0.251,0.303,0.346,0.648,84,0.31,85,131,6,1,5,4,2,7H,,collida02
178,Ron Kittle,27,CHW,AL,0.4,116,417,379,51,87,12,0,26,58,1,4,31,92,0.23,0.295,0.467,0.762,102,0.351,110,177,12,5,0,2,1,D7H,,kittlro01
179,Cliff Johnson,37,2TM,AL,0.5,106,417,369,35,96,17,1,13,66,0,0,40,59,0.26,0.334,0.417,0.751,104,0.339,101,154,4,3,1,4,2,D/H3,,johnscl01
180,Tony Armas,31,BOS,AL,1.1,103,410,385,50,102,17,5,23,64,0,0,18,90,0.265,0.298,0.514,0.812,114,0.35,107,198,14,2,0,5,4,8D7/H9,,armasto01
181,Steve Lyons*,25,BOS,AL,-0.5,133,409,371,52,98,14,3,5,30,12,9,32,64,0.264,0.322,0.358,0.68,84,0.307,79,133,2,1,2,3,0,*8H/D7956,,lyonsst01
182,Darryl Motley,25,KCR,AL,-0.5,123,408,383,45,85,20,1,17,49,6,4,18,57,0.222,0.257,0.413,0.67,81,0.309,84,158,17,2,0,5,2,*97H/D,,motleda01
183,Jim Sundberg,34,KCR,AL,1,115,407,367,38,90,12,4,10,35,0,2,33,67,0.245,0.308,0.381,0.689,89,0.311,86,140,9,1,4,2,3,*2/H,,sundbji01
184,Mark Bailey#,23,HOU,NL,1.8,114,402,332,47,88,14,0,10,45,0,2,67,70,0.265,0.389,0.398,0.787,124,0.355,122,132,16,1,1,1,13,*2/H3,,bailema01
185,Mike Brown,25,2TM,2LG,1.8,117,397,358,52,109,27,3,9,53,2,3,29,48,0.304,0.355,0.472,0.828,129,0.373,130,169,16,1,6,3,4,9H/D78,,brownmi02
186,Dusty Baker,36,OAK,AL,2.2,111,396,343,48,92,15,1,14,52,2,1,50,47,0.268,0.359,0.44,0.799,126,0.369,133,151,12,0,0,3,0,37HD/9,,bakerdu01
187,Craig Reynolds*,32,HOU,NL,2.1,107,396,379,43,103,18,8,4,32,4,4,12,30,0.272,0.293,0.393,0.686,93,0.311,89,149,4,0,3,2,2,6H/4,,reynocr01
188,Curt Wilkerson#,24,TEX,AL,0.1,129,395,360,35,88,11,6,0,22,14,7,22,63,0.244,0.293,0.308,0.601,65,0.289,66,111,7,4,6,3,0,*64/HD,,wilkecu01
189,George Wright#,26,TEX,AL,-3.7,109,395,363,21,69,13,0,2,18,4,7,25,49,0.19,0.241,0.242,0.483,33,0.217,19,88,9,0,3,2,5,98/HD,,wrighge03
190,Ben Oglivie*,36,MIL,AL,0.9,101,394,341,40,99,17,2,10,61,0,2,37,51,0.29,0.354,0.44,0.794,118,0.356,118,150,8,2,4,10,3,97/HD,,oglivbe01
191,Spike Owen#,24,SEA,AL,2.2,118,393,352,41,91,10,6,6,37,11,5,34,27,0.259,0.322,0.372,0.694,90,0.334,99,131,5,0,5,2,0,*6/H,,owensp01
192,Glenn Davis,24,HOU,NL,1.8,100,390,350,51,95,11,0,20,64,0,0,27,68,0.271,0.332,0.474,0.807,127,0.372,133,166,12,7,2,4,6,3/9H,ROY-5,davisgl01
193,Charlie Moore,32,MIL,AL,0.7,105,386,349,35,81,13,4,0,31,4,0,27,53,0.232,0.288,0.292,0.581,61,0.286,64,102,12,1,8,1,0,2/9H,,moorech02
194,Larry Parrish,31,TEX,AL,-0.1,94,382,346,44,86,11,1,17,51,0,2,33,77,0.249,0.314,0.434,0.748,102,0.335,101,150,13,1,0,2,2,9D/5H,,parrila01
195,Mark Salas*,24,MIN,AL,2.2,120,382,360,51,108,20,5,9,41,0,1,18,37,0.3,0.332,0.458,0.791,110,0.344,103,165,7,1,0,3,5,*2H/D,ROY-8,salasma01
196,Butch Wynegar#,29,NYY,AL,2.4,102,375,309,27,69,15,0,5,32,0,0,64,43,0.223,0.356,0.32,0.676,89,0.329,97,99,11,0,1,1,2,2/H,,wynegbu01
197,Alan Wiggins#,27,2TM,2LG,-0.6,86,375,335,46,87,12,4,0,21,30,14,31,20,0.26,0.326,0.319,0.645,81,0.313,87,107,3,2,7,0,0,4/H,,wiggial01
198,Denny Walling*,31,HOU,NL,1.7,119,374,345,44,93,20,1,7,45,5,2,25,26,0.27,0.316,0.394,0.71,101,0.338,107,136,8,0,0,4,2,53H/97,,wallide01
199,Floyd Rayford,27,BAL,AL,2.9,105,372,359,55,110,21,1,18,48,3,1,10,69,0.306,0.324,0.521,0.845,131,0.374,130,187,10,0,2,1,0,52H/D,,rayfofl01
200,R.J. Reynolds#,26,2TM,NL,1.9,104,372,337,44,95,15,7,3,42,18,5,22,49,0.282,0.327,0.395,0.722,104,0.343,106,133,6,2,7,3,1,79H8,,reynor.01
201,Don Slaught,26,TEX,AL,2,102,370,343,34,96,17,4,8,35,5,4,20,41,0.28,0.331,0.423,0.753,104,0.346,108,145,8,6,1,0,1,2/H,,slaugdo01
202,Hal McRae,39,KCR,AL,0.7,112,369,320,41,83,19,0,14,70,0,1,44,45,0.259,0.349,0.45,0.799,118,0.355,116,144,12,1,2,2,3,DH,,mcraeha01
203,Sam Khalifa,21,PIT,NL,1.2,95,367,320,30,76,14,3,2,31,5,2,34,56,0.238,0.307,0.319,0.626,77,0.29,68,102,9,0,9,4,8,6,,khalisa01
204,Mookie Wilson#,29,NYM,NL,2.6,93,367,337,56,93,16,8,6,26,24,9,28,52,0.276,0.331,0.424,0.755,111,0.353,113,143,9,0,1,1,6,8H/7,,wilsomo01
205,Enos Cabell,35,2TM,NL,1.2,117,367,335,40,91,19,1,2,36,9,3,30,36,0.272,0.332,0.352,0.684,95,0.318,91,118,5,0,2,0,1,3H5/97,,cabelen01
206,Marvell Wynne*,25,PIT,NL,-1.6,103,363,337,21,69,6,3,2,18,10,5,18,48,0.205,0.247,0.258,0.505,43,0.247,37,87,8,1,7,0,2,8H,,wynnema01
207,Gary Matthews,34,CHC,NL,0.5,97,362,298,45,70,12,0,13,40,2,0,59,64,0.235,0.362,0.406,0.768,107,0.365,114,121,8,2,0,3,2,7H,,matthga01
208,Larry Sheets*,25,BAL,AL,0.3,113,361,328,43,86,8,0,17,50,0,1,28,52,0.262,0.323,0.442,0.765,110,0.342,109,145,15,2,1,1,2,DH/937,,sheetla01
209,Wayne Tolleson#,29,TEX,AL,1.5,123,355,323,45,101,9,5,1,18,21,12,21,46,0.313,0.353,0.381,0.733,101,0.337,102,123,6,0,9,2,0,64H5/D,,tollewa01
210,Luis Salazar,29,CHW,AL,-0.9,122,353,327,39,80,18,2,10,45,14,4,12,60,0.245,0.267,0.404,0.671,78,0.309,74,132,5,0,9,5,2,857H/D39,,salazlu01
211,Onix Concepción,27,KCR,AL,-0.8,131,349,314,32,64,5,1,2,20,4,4,16,29,0.204,0.255,0.245,0.5,39,0.24,34,77,8,6,12,1,0,*6/H4,,conceon01
212,Scott Fletcher,26,CHW,AL,0.9,119,348,301,38,77,8,1,2,31,5,5,35,47,0.256,0.332,0.309,0.641,75,0.302,75,93,9,0,11,1,0,564H/D,,fletcsc01
213,Herm Winningham*,23,MON,NL,0.7,125,345,312,30,74,6,5,3,21,20,9,28,72,0.237,0.297,0.317,0.614,76,0.296,77,99,1,0,1,4,3,*8H/7,,winnihe01
214,Brad Komminsk,24,ATL,NL,0.8,106,343,300,52,68,12,3,4,21,10,8,38,71,0.227,0.314,0.327,0.64,76,0.314,84,98,4,1,2,2,1,97H/8,,kommibr01
215,Mike Fitzgerald,24,MON,NL,-0.5,108,341,295,25,61,7,1,5,34,5,3,38,55,0.207,0.297,0.288,0.585,69,0.276,63,85,8,2,1,5,12,*2/H,,fitzgmi02
216,Jerry Willard*,25,CLE,AL,1.7,104,334,300,39,81,13,0,7,36,0,0,28,59,0.27,0.333,0.383,0.717,97,0.333,99,115,3,1,4,1,1,2H/D,,willaje01
217,Jorge Orta*,34,KCR,AL,-0.3,110,330,300,32,80,21,1,4,45,2,1,22,28,0.267,0.317,0.383,0.7,92,0.314,86,115,8,2,2,4,5,DH,,ortajo01
218,Paul Householder#,26,MIL,AL,1.5,95,329,299,41,77,15,0,11,34,1,2,27,60,0.258,0.32,0.418,0.738,102,0.351,114,125,5,1,1,1,0,98H/7D,,housepa02
219,César Cedeño,34,2TM,NL,1,111,327,296,38,86,16,1,9,49,14,6,24,42,0.291,0.347,0.443,0.789,117,0.356,114,131,7,3,1,3,3,37H/98,,cedence01
220,Mike Hargrove*,35,CLE,AL,1,107,326,284,31,81,14,1,1,27,1,0,39,29,0.285,0.37,0.352,0.722,101,0.34,104,100,8,0,2,1,2,3H/D,,hargrmi01
221,Bob Kearney,28,SEA,AL,1.2,108,326,305,24,74,14,1,6,27,1,1,11,59,0.243,0.277,0.354,0.631,72,0.299,75,108,7,4,5,1,1,2,,kearnbo01
222,Davey Lopes,40,CHC,NL,1.8,99,325,275,52,78,11,0,11,44,47,4,46,37,0.284,0.383,0.444,0.826,122,0.409,124,122,14,0,1,3,1,7H89/54,,lopesda01
223,George Hendrick,35,2TM,2LG,-2,85,323,297,28,64,16,0,4,31,1,0,22,50,0.215,0.266,0.31,0.576,61,0.266,51,92,15,0,0,4,2,9/HD,,hendrge01
224,Greg Gagne,23,MIN,AL,0.7,114,322,293,37,66,15,3,2,23,10,4,20,57,0.225,0.279,0.317,0.596,60,0.279,54,93,5,3,3,3,0,6H/D,,gagnegr01
225,David Green,24,SFG,NL,-0.3,106,321,294,36,73,10,2,5,20,6,5,22,58,0.248,0.301,0.347,0.648,85,0.309,90,102,12,1,2,2,3,3H9/7,,greenda03
226,Glenn Hoffman,26,BOS,AL,1.8,96,321,279,40,77,17,2,6,34,2,2,25,40,0.276,0.343,0.416,0.759,104,0.36,115,116,6,5,9,3,0,Jun-45,,hoffmgl01
227,Rick Cerone,31,ATL,NL,-0.4,96,316,282,15,61,9,0,3,25,0,3,29,25,0.216,0.288,0.28,0.568,57,0.271,54,79,15,1,0,4,1,2/H,,ceronri01
228,Garth Iorg,30,TOR,AL,1.7,131,312,288,33,90,22,1,7,37,3,6,21,26,0.313,0.358,0.469,0.827,121,0.356,117,135,6,0,2,1,3,5H4,,iorgga01
229,Danny Heep*,27,NYM,NL,0.5,95,305,271,26,76,17,0,7,42,2,2,27,27,0.28,0.341,0.421,0.762,113,0.351,116,114,12,1,0,6,1,79H/83,,heepda01
230,Ron Hassey*,32,NYY,AL,1.6,92,298,267,31,79,16,1,13,42,0,0,28,21,0.296,0.369,0.509,0.878,140,0.384,137,136,7,3,0,0,4,2H/3D,,hassero01
231,Jackie Gutiérrez,25,BOS,AL,-1.3,103,297,275,33,60,5,2,2,21,10,2,12,37,0.218,0.25,0.273,0.523,41,0.251,31,75,9,0,9,1,0,6/H,,gutieja01
232,Terry Francona*,26,MON,NL,-0.2,107,296,281,19,75,15,1,2,31,5,5,12,12,0.267,0.299,0.349,0.648,85,0.304,87,98,1,1,2,0,4,3H9/75,,francte01
233,Gary Redus,28,CIN,NL,1.8,101,295,246,51,62,14,4,6,28,48,12,44,52,0.252,0.366,0.415,0.781,115,0.384,118,102,0,1,2,1,2,7H8,,redusga01
234,Ray Knight,32,NYM,NL,-0.4,90,290,271,22,59,12,0,6,36,1,1,13,32,0.218,0.252,0.328,0.58,62,0.288,69,89,17,1,0,5,1,5H/43,,knighra01
235,Tom Nieto,24,STL,NL,-0.8,95,288,253,15,57,10,2,0,34,0,2,26,37,0.225,0.305,0.281,0.586,65,0.27,55,71,9,3,6,0,8,2/H,,nietoto01
236,Jerry Royster,32,SDP,NL,2.2,90,287,249,31,70,13,2,5,31,6,5,32,31,0.281,0.363,0.41,0.772,117,0.357,122,102,6,1,3,2,1,45H/689,,roystje01
237,Darrell Porter*,33,STL,NL,2,84,284,240,30,53,12,2,10,36,6,1,41,48,0.221,0.335,0.413,0.747,108,0.336,100,99,3,1,0,2,6,2/H,,porteda02
238,Ed Romero,27,MIL,AL,-0.1,88,282,251,24,63,11,1,0,21,1,1,26,20,0.251,0.321,0.303,0.624,74,0.298,75,76,3,0,5,0,0,649/7H5,,romered01
239,Jeff Stone*,24,PHI,NL,-0.6,88,282,264,36,70,4,3,3,11,15,5,15,50,0.265,0.307,0.337,0.644,78,0.32,84,89,3,1,2,0,0,7H,,stoneje01
240,Nelson Simmons#,22,DET,AL,-0.3,75,281,251,31,60,11,0,10,33,1,0,26,41,0.239,0.306,0.402,0.708,94,0.324,92,101,4,0,0,4,5,D79/H,,simmone01
241,Al Oliver*,38,2TM,2LG,-1.1,96,280,266,21,67,11,1,5,31,1,0,12,24,0.252,0.286,0.357,0.643,75,0.295,70,95,11,1,0,1,2,DH7/3,,oliveal01
242,Bill Almon,32,PIT,NL,1.6,88,274,244,33,66,17,0,6,29,10,7,22,61,0.27,0.33,0.414,0.744,108,0.352,118,101,6,1,4,3,0,67H/358,,almonbi01
243,Jim Dwyer*,35,BAL,AL,1.1,101,274,233,35,58,8,3,7,36,0,3,37,31,0.249,0.353,0.399,0.752,109,0.342,112,93,5,1,2,1,2,7H9/D,,dwyerji01
244,Gary Roenicke,30,BAL,AL,1.1,114,274,225,36,49,9,0,15,43,2,2,44,36,0.218,0.342,0.458,0.8,120,0.37,129,103,5,0,2,3,1,7HD/89,,roeniga01
245,Lenny Dykstra*,22,NYM,NL,1.9,83,273,236,40,60,9,3,1,19,15,2,30,24,0.254,0.338,0.331,0.669,89,0.345,103,78,4,1,4,2,0,8H,,dykstle01
246,Shawon Dunston,22,CHC,NL,1.5,74,272,250,40,65,12,4,4,18,11,3,19,42,0.26,0.31,0.388,0.698,87,0.339,92,97,3,0,1,2,3,6/H,,dunstsh01
247,Dickie Thon,27,HOU,NL,0.8,84,272,251,26,63,6,1,6,29,8,3,18,50,0.251,0.299,0.355,0.653,85,0.311,85,89,2,0,1,2,4,6H,,thondi01
248,Julio Cruz#,30,CHW,AL,-0.2,91,270,234,28,46,2,3,0,15,8,5,32,40,0.197,0.297,0.231,0.528,45,0.256,42,54,6,2,1,1,0,4H/D,,cruzju01
249,Tom Foley*,25,2TM,NL,0.5,89,269,250,24,60,13,1,3,23,2,3,19,34,0.24,0.294,0.336,0.63,74,0.293,70,84,2,0,0,0,8,64H/5,,foleyto02
250,Steve Kemp*,30,PIT,NL,0,92,266,236,19,59,13,2,2,21,1,0,25,54,0.25,0.317,0.347,0.664,87,0.303,78,82,5,0,1,4,1,7H,,kempst01
251,Randy Bush*,26,MIN,AL,0.5,97,265,234,26,56,13,3,10,35,3,0,24,30,0.239,0.321,0.449,0.769,104,0.353,106,105,3,5,0,2,1,7HD/93,,bushra01
252,Wayne Gross*,33,BAL,AL,1.7,103,264,217,31,51,8,0,11,18,1,1,46,48,0.235,0.369,0.424,0.793,120,0.368,127,92,3,0,1,0,0,5HD/3,,grosswa01
253,Joel Youngblood,33,SFG,NL,0.9,95,263,230,24,62,6,0,4,24,3,2,30,37,0.27,0.355,0.348,0.703,102,0.335,108,80,6,1,1,1,1,H98/75,,youngjo02
254,Bo Díaz,32,2TM,NL,0.9,77,263,237,21,58,13,1,5,31,0,0,21,25,0.245,0.307,0.371,0.678,86,0.322,89,88,11,1,2,2,0,2/H,,diazbo01
255,Dave Anderson,24,LAD,NL,1.2,77,262,221,24,44,6,0,4,18,5,4,35,42,0.199,0.31,0.281,0.591,70,0.289,74,62,4,1,4,1,3,56/H4,,anderda02
256,Gerald Perry*,24,ATL,NL,-1.2,110,262,238,22,51,5,0,3,13,9,5,23,28,0.214,0.282,0.273,0.556,53,0.262,44,65,7,0,0,1,1,H3/7,,perryge01
257,Bárbaro Garbey,28,DET,AL,-0.1,86,259,237,27,61,9,1,6,29,3,2,15,37,0.257,0.305,0.38,0.685,88,0.312,85,90,7,3,0,4,1,3HD9/758,,garbeba01
258,Jim Morrison,32,PIT,NL,-0.3,92,257,244,17,62,10,0,4,22,3,0,8,44,0.254,0.277,0.344,0.622,74,0.289,66,84,4,1,1,3,1,5H4/7,,morriji01
259,Tom Paciorek,38,2TM,2LG,-0.9,92,257,238,28,63,5,1,1,20,3,0,14,36,0.265,0.309,0.307,0.615,70,0.288,62,73,5,2,1,2,1,H793D,,pacioto01
260,Daryl Boston*,22,CHW,AL,-0.1,95,248,232,20,53,13,1,3,15,8,6,14,44,0.228,0.271,0.332,0.603,62,0.279,59,77,3,0,1,1,1,8H/9D,,bostoda01
261,Mickey Tettleton#,24,OAK,AL,0.8,78,246,211,23,53,12,0,3,15,2,2,28,59,0.251,0.344,0.351,0.695,99,0.329,106,74,6,2,5,0,0,2/HD,,tettlmi01
262,Rob Wilfong*,31,CAL,AL,0.4,83,243,217,16,41,3,0,4,13,4,1,16,32,0.189,0.243,0.258,0.501,38,0.261,45,56,0,0,8,2,1,4H/D,,wilforo01
263,Len Matuszek*,30,2TM,2LG,-0.1,105,242,214,33,46,8,3,5,28,2,2,19,38,0.215,0.274,0.35,0.624,70,0.299,74,75,5,1,1,7,2,DH73/5,,matusle01
264,Chris Speier,35,CHC,NL,-0.3,106,240,218,16,53,11,0,4,24,1,3,17,34,0.243,0.295,0.349,0.644,73,0.304,73,76,7,0,3,2,0,65H4,,speiech01
265,Bruce Benedict,29,ATL,NL,-0.4,70,237,208,12,42,6,0,0,20,0,1,22,12,0.202,0.279,0.231,0.51,42,0.252,36,48,8,1,4,2,1,2,,benedbr01
266,Steve Buechele,23,TEX,AL,0.1,69,236,219,22,48,6,3,6,21,3,2,14,38,0.219,0.271,0.356,0.627,70,0.29,68,78,11,2,0,1,2,4-May,,buechst01
267,Garry Maddox,35,PHI,NL,-0.3,105,236,218,22,52,8,1,4,23,4,2,13,26,0.239,0.281,0.339,0.62,71,0.286,62,74,4,1,1,3,2,8H,,maddoga01
268,Candy Maldonado,24,LAD,NL,0.1,121,235,213,20,48,7,1,5,19,1,1,19,40,0.225,0.288,0.338,0.626,78,0.282,67,72,3,0,2,1,4,*87H9,,maldoca01
269,Mitch Webster#,26,2TM,2LG,1.6,78,235,213,32,58,8,2,11,30,15,10,20,33,0.272,0.333,0.484,0.817,131,0.367,135,103,3,0,1,1,3,89H/7D,,webstmi01
270,Rich Dauer,32,BAL,AL,0.2,85,234,208,25,42,7,0,2,14,0,1,20,7,0.202,0.275,0.264,0.54,51,0.282,66,55,9,1,5,0,0,45/H3,,dauerri01
271,John Russell,24,PHI,NL,-0.5,81,234,216,22,47,12,0,9,23,2,0,18,72,0.218,0.278,0.398,0.676,85,0.315,83,86,5,0,0,0,0,7H3,,russejo02
272,Pat Sheridan*,27,KCR,AL,0.3,78,234,206,18,47,9,2,3,17,11,3,23,38,0.228,0.307,0.335,0.642,77,0.306,77,69,4,1,3,1,2,9H/D,,sheripa01
273,Larry Bowa#,39,2TM,NL,0.1,86,234,214,15,50,7,4,0,15,5,1,13,22,0.234,0.276,0.304,0.58,57,0.273,43,65,3,0,6,1,2,6H/4,,bowala01
274,Iván Calderón,23,SEA,AL,1.2,67,233,210,37,60,16,4,8,28,4,2,19,45,0.286,0.349,0.514,0.863,134,0.381,133,108,10,2,1,1,1,79H/D38,,caldeiv01
275,Rick Manning*,30,MIL,AL,-0.8,79,231,216,19,47,9,1,2,18,1,0,14,19,0.218,0.265,0.296,0.562,55,0.268,53,64,2,0,1,0,0,89H/D7,,manniri01
276,Steve Jeltz#,26,PHI,NL,-0.9,89,228,196,17,37,4,1,0,12,1,1,26,55,0.189,0.283,0.219,0.502,41,0.259,42,43,6,0,5,1,4,6/H,,jeltzst01
277,Jeff Burroughs,34,TOR,AL,0.3,86,227,191,19,49,9,3,6,28,0,1,34,36,0.257,0.366,0.429,0.795,114,0.364,118,82,7,0,0,2,1,DH,,burroje01
278,Bryan Little#,25,CHW,AL,1.1,73,223,188,35,47,9,1,2,27,0,1,26,21,0.25,0.345,0.34,0.686,86,0.326,91,64,4,3,3,3,0,4/H56,,littlbr01
