Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
138,Glenn Hoffman,23,BOS,AL,-1.3,150,513,469,53,98,23,2,7,49,0,4,30,69,0.209,0.262,0.311,0.573,53,0.266,47,146,15,5,5,4,5,*6,,hoffmgl01
139,Bobby Mitchell*,27,MIN,AL,1.1,124,513,454,48,113,11,6,2,28,8,9,54,53,0.249,0.331,0.313,0.643,76,0.297,72,142,6,2,2,1,4,*8/97H,,mitchbo03
140,Chet Lemon,27,DET,AL,3,125,512,436,75,116,20,1,19,52,1,4,56,69,0.266,0.368,0.447,0.815,123,0.37,127,195,13,15,4,1,2,*98/HD,,lemonch01
141,John Wathan,32,KCR,AL,2.1,121,502,448,79,121,11,3,3,51,36,9,48,46,0.27,0.343,0.328,0.671,86,0.337,94,147,26,2,3,1,0,*2/3H,,wathajo01
142,Hubie Brooks,25,NYM,NL,-1.4,126,498,457,40,114,21,2,2,40,6,3,28,76,0.249,0.297,0.317,0.614,73,0.296,73,145,11,5,3,5,5,*5/H,,brookhu01
143,Davey Lopes,37,OAK,AL,1.3,128,496,450,58,109,19,3,11,42,28,12,40,51,0.242,0.304,0.371,0.675,90,0.322,95,167,14,1,2,3,1,*4/8H,,lopesda01
144,Ruppert Jones*,27,SDP,NL,4.2,116,493,424,69,120,20,2,12,61,18,15,62,90,0.283,0.373,0.425,0.798,128,0.365,132,180,4,1,3,3,11,*8/H,AS,jonesru01
145,Charlie Moore,29,MIL,AL,1,133,492,456,53,116,22,4,6,45,2,10,29,49,0.254,0.299,0.36,0.659,85,0.302,89,164,11,1,4,2,2,*92H/4,,moorech02
146,U L Washington#,28,KCR,AL,3,119,487,437,64,125,19,3,10,60,23,7,38,48,0.286,0.338,0.412,0.75,106,0.349,106,180,4,0,5,7,0,*6/HD,,washiu_01
147,Jim Gantner*,29,MIL,AL,2.6,132,485,447,48,132,17,2,4,43,6,3,26,36,0.295,0.335,0.369,0.704,99,0.324,97,165,6,2,7,3,3,*4/H,,gantnji01
148,Doug Flynn,31,2TM,2LG,-2.5,146,485,463,26,104,12,4,0,39,6,4,8,37,0.225,0.236,0.268,0.504,41,0.232,28,124,9,0,10,4,0,*46,,flynndo01
149,Enos Cabell,32,DET,AL,-0.2,125,484,464,45,121,17,3,2,37,15,6,15,48,0.261,0.284,0.323,0.608,67,0.289,65,150,10,1,2,2,2,35H/97,,cabelen01
150,Tony Scott#,30,HOU,NL,-0.1,132,483,460,43,110,16,3,1,29,18,4,15,56,0.239,0.263,0.293,0.556,62,0.269,57,135,11,1,3,4,4,*8H/97,,scottto01
151,Barry Bonnell,28,TOR,AL,0.5,140,478,437,59,128,26,3,6,49,14,2,32,51,0.293,0.342,0.407,0.75,98,0.344,93,178,8,3,2,4,4,*78H/59D,,bonneba01
152,Larry Parrish,28,TEX,AL,-0.4,128,478,440,59,116,15,0,17,62,5,2,30,84,0.264,0.314,0.414,0.727,104,0.338,107,182,12,4,0,4,0,*9/H5D,,parrila01
153,Gary Roenicke,27,BAL,AL,5.1,137,477,393,58,106,25,1,21,74,6,7,70,73,0.27,0.392,0.499,0.891,144,0.393,144,196,7,9,5,0,2,*798H3,,roeniga01
154,Bump Wills#,29,CHC,NL,0.9,128,477,419,64,114,18,4,6,38,35,10,46,76,0.272,0.347,0.377,0.724,102,0.349,103,158,4,5,2,5,3,4H,,willsbu01
155,Johnnie LeMaster,28,SFG,NL,-2.3,130,474,436,34,94,14,1,2,30,13,4,31,78,0.216,0.267,0.266,0.533,51,0.258,42,116,14,0,5,2,10,*6,,lemasjo01
156,Ron Washington,30,MIN,AL,-0.3,119,470,451,48,122,17,6,5,39,3,3,14,79,0.271,0.291,0.368,0.659,78,0.295,69,166,11,0,2,3,0,64/H5,,washiro01
157,Jody Davis,25,CHC,NL,3.2,130,466,418,41,109,20,2,12,52,0,1,36,92,0.261,0.316,0.404,0.72,99,0.333,98,169,6,1,4,7,4,*2/H,,davisjo02
158,Dave Hostetler,26,TEX,AL,-0.2,113,466,418,53,97,12,3,22,67,2,2,42,113,0.232,0.3,0.433,0.733,105,0.322,97,181,14,1,0,5,3,*3/DH,ROY-6,hosteda01
159,Graig Nettles*,37,NYY,AL,0.8,122,461,405,47,94,11,2,18,55,1,5,51,49,0.232,0.317,0.402,0.719,98,0.325,97,163,11,1,0,4,4,*5H/D,,nettlgr01
160,Paul Householder#,23,CIN,NL,-1.2,138,456,417,40,88,11,5,9,34,17,11,30,77,0.211,0.265,0.326,0.592,64,0.27,53,136,6,2,3,3,5,*9H/8,,housepa02
161,Rick Miller*,34,BOS,AL,-0.7,135,456,409,50,104,13,2,4,38,5,6,40,41,0.254,0.323,0.325,0.648,75,0.312,80,133,7,2,4,1,2,*8H/9,,milleri01
162,John Castino,27,MIN,AL,1.5,117,453,410,48,99,12,6,6,37,2,5,36,51,0.241,0.304,0.344,0.648,76,0.3,74,141,11,2,3,2,1,45/78D,,castijo01
163,Dan Ford,30,BAL,AL,0.7,123,453,421,46,99,21,3,10,43,5,2,23,71,0.235,0.279,0.371,0.65,77,0.308,79,156,9,4,2,3,1,*9H/D,,fordda01
164,Larry Milbourne#,31,3TM,AL,-1.1,125,453,416,40,107,13,5,2,26,3,7,20,32,0.257,0.289,0.327,0.616,69,0.279,63,136,15,2,7,8,0,46H5/D,,milbola01
165,Eddie Milner*,27,CIN,NL,1.3,113,452,407,61,109,23,5,4,31,18,12,41,40,0.268,0.338,0.378,0.716,99,0.333,100,154,7,2,2,0,1,798H,,milneed01
166,Wayne Gross*,30,OAK,AL,2,129,451,386,43,97,14,0,9,41,3,1,53,50,0.251,0.342,0.358,0.7,98,0.331,102,138,4,2,7,3,0,5H3/7D,,grosswa01
167,Jesse Barfield,22,TOR,AL,1.1,139,446,394,54,97,13,2,18,58,1,4,42,79,0.246,0.323,0.426,0.749,97,0.343,99,168,7,3,6,1,3,*9H/87D,ROY-8,barfije01
168,Darrell Porter*,30,STL,NL,2.7,120,445,373,46,86,18,5,12,48,1,1,66,66,0.231,0.347,0.402,0.749,109,0.345,108,150,8,2,1,3,6,*2H,,porteda02
169,Garth Iorg,27,TOR,AL,1,129,442,417,45,119,20,5,1,36,3,2,12,38,0.285,0.307,0.365,0.671,78,0.309,73,152,6,4,2,7,2,54H/D,,iorgga01
170,Johnny Bench,34,CIN,NL,0,119,439,399,44,103,16,0,13,38,1,2,37,58,0.258,0.32,0.396,0.716,98,0.342,106,158,14,0,1,2,2,5H/32,,benchjo01
171,Willie McGee#,23,STL,NL,1.1,123,439,422,43,125,12,8,4,56,24,12,12,58,0.296,0.318,0.391,0.709,97,0.34,104,165,9,2,2,1,2,*8H/7,ROY-3,mcgeewi01
172,Bruce Benedict,26,ATL,NL,1.4,118,438,386,34,95,11,1,3,44,4,4,37,40,0.246,0.315,0.303,0.618,71,0.3,72,117,10,3,7,3,9,*2/H,,benedbr01
173,Mike Richardt,24,TEX,AL,-0.7,119,435,402,34,97,10,0,3,43,9,1,23,42,0.241,0.281,0.289,0.57,62,0.273,58,116,13,1,5,4,1,4D/7H6,,richami01
174,Tom Brookens,28,DET,AL,1.1,140,432,398,40,92,15,3,9,58,5,9,27,63,0.231,0.277,0.352,0.629,72,0.282,67,140,9,0,2,5,0,*54H/638,,brookto01
175,Milt May*,31,SFG,NL,2.8,114,429,395,29,104,19,0,9,39,0,1,28,38,0.263,0.311,0.38,0.691,94,0.326,97,150,4,0,5,1,8,*2H,,maymi01
176,Garry Maddox,32,PHI,NL,1.3,119,428,412,39,117,27,2,8,61,7,5,12,32,0.284,0.303,0.417,0.72,98,0.332,97,172,12,0,2,2,0,*8H/7,GG,maddoga01
177,Ron Gardenhire,24,NYM,NL,-0.2,141,424,384,29,92,17,1,3,33,5,6,23,55,0.24,0.279,0.313,0.592,67,0.269,56,120,11,0,12,5,2,*6H/45,,gardero01
178,Tim Flannery*,24,SDP,NL,0.6,122,423,379,40,100,11,7,0,30,1,0,30,32,0.264,0.317,0.33,0.646,85,0.296,76,125,4,2,6,6,10,4H/56,,flannti01
179,Tom Paciorek,35,CHW,AL,1.9,104,422,382,49,119,27,4,11,55,3,3,24,53,0.312,0.361,0.49,0.851,132,0.376,130,187,6,9,1,6,3,7-Mar,,pacioto01
180,Mike Scioscia*,23,LAD,NL,0.1,129,419,365,31,80,11,1,5,38,2,0,44,31,0.219,0.302,0.296,0.598,70,0.273,55,108,8,1,5,4,11,*2H,,sciosmi01
181,Art Howe,35,HOU,NL,1.4,110,415,365,29,87,15,1,5,38,2,0,41,45,0.238,0.315,0.326,0.641,87,0.293,77,119,10,1,4,3,15,53/H,,howear01
182,Bob Dernier,25,PHI,NL,1.7,122,412,370,56,92,10,2,4,21,42,12,36,69,0.249,0.315,0.319,0.634,76,0.324,81,118,6,1,3,2,0,*89/H,,dernibo01
183,Miguel Diloné#,27,CLE,AL,-0.8,104,412,379,50,89,12,3,3,25,33,5,25,36,0.235,0.286,0.306,0.592,63,0.308,69,116,11,2,6,0,0,7H/8D,,dilonmi01
184,Dan Meyer*,29,OAK,AL,-1,120,409,383,28,92,17,3,8,59,1,1,18,33,0.24,0.271,0.363,0.634,77,0.284,69,139,6,0,3,5,3,3DH/975,,meyerda01
185,Bob Bailor,30,NYM,NL,1.9,110,404,376,44,104,14,1,0,31,20,3,20,17,0.277,0.313,0.319,0.633,79,0.319,83,120,5,2,2,4,0,645H/78,,bailobo01
186,Rick Dempsey,32,BAL,AL,1.6,125,402,344,35,88,15,1,5,36,0,3,46,37,0.256,0.339,0.349,0.688,90,0.318,90,120,10,0,7,5,1,*2H/D,,dempsri01
187,Álex Treviño,24,CIN,NL,-0.2,120,401,355,24,89,10,3,1,33,3,1,34,34,0.251,0.318,0.304,0.622,74,0.286,62,108,16,3,5,4,11,*2/H5,,trevial01
188,Alan Bannister,30,CLE,AL,1.2,101,398,348,40,93,16,1,4,41,18,5,42,41,0.267,0.347,0.353,0.7,94,0.348,105,123,4,1,6,1,1,47H/9865D,,bannial01
189,Vance Law,25,CHW,AL,1,114,398,359,40,101,20,1,5,54,4,2,26,46,0.281,0.327,0.384,0.712,95,0.333,97,138,10,1,7,5,1,654/7H,,lawva01
190,Billy Sample,27,TEX,AL,1.6,97,398,360,56,94,14,2,10,29,10,2,27,35,0.261,0.318,0.394,0.712,100,0.343,109,142,4,3,8,0,0,78/HD,,samplbi01
191,Reggie Smith#,37,SFG,NL,2.8,106,398,349,51,99,11,0,18,56,7,0,46,46,0.284,0.364,0.47,0.834,134,0.379,131,164,9,0,0,3,9,3/H,,smithre06
192,Lee Lacy,34,PIT,NL,1.1,121,395,359,66,112,16,3,5,31,40,15,32,57,0.312,0.369,0.415,0.784,116,0.379,124,149,7,1,2,1,4,*97H8/5,,lacyle01
193,Dave Collins#,29,NYY,AL,-0.7,111,393,348,41,88,12,3,3,25,13,8,28,49,0.253,0.315,0.33,0.646,80,0.305,81,115,6,5,9,3,3,3978H/D,,collida02
194,John Stearns,30,NYM,NL,3.8,98,392,352,46,103,25,3,4,28,17,7,30,35,0.293,0.349,0.415,0.764,115,0.361,120,146,8,2,5,3,2,25/H,AS,stearjo01
195,Lenn Sakata,28,BAL,AL,2.1,135,389,343,40,89,18,1,6,31,7,4,30,39,0.259,0.323,0.37,0.693,90,0.325,93,127,7,4,8,4,2,46H,,sakatle01
196,John Lowenstein*,35,BAL,AL,3.6,122,384,322,69,103,15,2,24,66,7,6,54,59,0.32,0.415,0.602,1.017,176,0.434,174,194,6,1,3,4,10,*7H/9,,lowenjo01
197,Oscar Gamble*,32,NYY,AL,2.7,108,382,316,49,86,21,2,18,57,6,3,58,47,0.272,0.387,0.522,0.91,150,0.41,154,165,4,4,0,4,2,D9H/7,,gamblos01
198,Ron Hassey*,29,CLE,AL,1,113,382,323,33,81,18,0,5,34,3,2,53,32,0.251,0.356,0.353,0.709,96,0.328,94,114,10,1,3,2,5,2H/3D,,hassero01
199,Broderick Perkins*,27,SDP,NL,0.6,125,382,347,32,94,10,4,2,34,2,1,26,20,0.271,0.325,0.34,0.665,90,0.308,85,118,6,3,3,2,10,3H/978,,perkibr01
200,Wade Boggs*,24,BOS,AL,3.9,104,381,338,51,118,14,1,5,44,1,0,35,21,0.349,0.406,0.441,0.847,128,0.383,128,149,9,0,4,4,4,35H/D7,ROY-3,boggswa01
201,Alan Ashby#,30,HOU,NL,0.7,100,372,339,40,87,14,2,12,49,2,0,27,53,0.257,0.311,0.416,0.727,110,0.335,109,141,7,1,2,3,4,2/H,,ashbyal01
202,George Vukovich*,26,PHI,NL,0.2,123,369,335,41,91,18,2,6,42,2,9,32,47,0.272,0.334,0.391,0.725,101,0.318,94,131,4,0,1,1,14,9H7,,vukovge01
203,Lee Mazzilli#,27,2TM,AL,-0.1,95,368,323,43,81,10,0,10,34,13,9,43,41,0.251,0.342,0.375,0.717,101,0.325,99,121,6,2,0,0,0,D387H/9,,mazzile01
204,Rudy Law*,25,CHW,AL,2.5,121,363,336,55,107,15,8,3,32,36,10,23,41,0.318,0.361,0.438,0.799,119,0.38,123,147,5,0,3,1,0,8H/D7,,lawru01
205,Dave Henderson,23,SEA,AL,2.2,104,362,324,47,82,17,1,14,48,2,5,36,67,0.253,0.327,0.441,0.768,107,0.344,107,143,5,0,1,1,2,8/H79,,hendeda01
206,Johnny Grubb*,33,TEX,AL,0,103,358,308,35,86,13,3,3,26,0,3,39,37,0.279,0.368,0.37,0.738,110,0.338,111,114,5,6,2,3,2,79DH,,grubbjo01
207,Lamar Johnson,31,TEX,AL,-0.3,105,358,324,37,84,11,0,7,38,3,5,31,40,0.259,0.326,0.358,0.684,93,0.318,97,116,13,1,2,0,0,DH3,,johnsla02
208,Ron LeFlore,34,CHW,AL,0.5,91,357,334,58,96,15,4,4,25,28,14,22,91,0.287,0.331,0.392,0.723,98,0.341,103,131,4,0,0,1,1,8H/D7,,lefloro01
209,Rance Mulliniks*,26,TOR,AL,0.2,112,353,311,32,76,25,0,4,35,3,2,37,49,0.244,0.326,0.363,0.689,83,0.315,77,113,10,1,3,1,1,5H6,,mullira01
210,Mike Heath,27,OAK,AL,0.9,101,351,318,43,77,18,4,3,39,8,3,27,36,0.242,0.298,0.352,0.65,83,0.298,78,112,3,0,2,4,3,27/59H,,heathmi02
211,Ellis Valentine,27,NYM,NL,0,111,350,337,33,97,14,1,8,48,1,3,5,38,0.288,0.294,0.407,0.701,96,0.327,99,137,11,1,0,7,0,9H7/8,,valenel01
212,Tim Laudner,24,MIN,AL,0.7,93,343,306,37,78,19,1,7,33,0,2,34,74,0.255,0.328,0.392,0.721,95,0.32,88,120,6,0,2,1,2,2,,laudnti01
213,Glenn Wilson,23,DET,AL,2,84,342,322,39,94,15,1,12,34,2,3,15,51,0.292,0.322,0.457,0.778,112,0.348,110,147,8,0,3,2,0,8/9DH7,,wilsogl01
214,Butch Wynegar#,26,2TM,AL,1.8,87,338,277,36,74,12,1,4,28,0,1,50,33,0.267,0.378,0.361,0.739,105,0.342,106,100,9,1,7,3,2,2/H,,wynegbu01
215,Bucky Dent,30,2TM,AL,-0.6,105,337,306,27,59,10,1,1,23,0,0,21,21,0.193,0.242,0.242,0.484,36,0.241,35,74,9,0,7,3,0,6/H,,dentbu01
216,Bill Almon,29,CHW,AL,0.5,111,336,308,40,79,10,4,4,26,10,8,25,49,0.256,0.313,0.354,0.667,84,0.306,82,109,4,1,1,1,0,6H/5D,,almonbi01
217,Jeff Burroughs,31,OAK,AL,1.6,113,334,285,42,79,13,2,16,48,1,3,45,61,0.277,0.372,0.505,0.878,145,0.391,148,144,8,0,1,3,0,DH97,,burroje01
218,Jay Johnstone*,36,2TM,NL,0.9,119,332,282,40,68,14,1,10,45,0,2,45,43,0.241,0.341,0.404,0.746,107,0.327,96,114,3,0,1,4,9,9H7,,johnsja01
219,Rick Cerone,28,NYY,AL,-1.2,89,329,300,29,68,10,0,5,28,0,2,19,27,0.227,0.271,0.31,0.581,61,0.273,59,93,12,1,4,5,1,2,,ceronri01
220,Tom O'Malley*,21,SFG,NL,0.8,92,327,291,26,80,12,4,2,27,0,3,33,39,0.275,0.35,0.364,0.714,102,0.34,110,106,11,1,1,1,9,5H/46,,o'malto01
221,Roy Howell*,28,MIL,AL,-0.5,98,326,300,31,78,11,2,4,38,0,2,21,39,0.26,0.305,0.35,0.655,85,0.295,79,105,2,0,1,4,2,DH/39,,howelro02
222,Joe Simpson*,30,SEA,AL,0.1,105,324,296,39,76,14,4,2,23,8,14,22,48,0.257,0.312,0.351,0.663,80,0.294,78,104,1,2,3,1,4,87H9,,simpsjo01
223,Mike Fischlin,26,CLE,AL,1.6,112,322,276,34,74,12,1,0,21,9,5,34,36,0.268,0.351,0.319,0.67,86,0.327,94,88,3,2,9,1,0,6/H542,,fischmi01
224,Joel Youngblood,30,2TM,NL,-1.2,120,320,292,37,70,14,0,3,29,2,5,17,58,0.24,0.299,0.318,0.617,73,0.295,77,93,6,8,2,1,2,9H78/456,,youngjo02
225,Ernie Whitt*,30,TOR,AL,0.9,105,316,284,28,74,14,2,11,42,3,1,26,34,0.261,0.317,0.44,0.758,99,0.328,85,125,5,0,1,5,5,2H/D,,whitter01
226,Don Money,35,MIL,AL,2.1,96,313,275,40,78,14,3,16,55,0,2,32,38,0.284,0.36,0.531,0.891,148,0.397,153,146,4,1,5,0,2,DH53/4,,moneydo01
227,Wally Backman#,22,NYM,NL,1.4,96,312,261,37,71,13,2,3,22,8,7,49,47,0.272,0.387,0.372,0.759,115,0.361,125,97,6,0,2,0,1,4H/56,,backmwa01
228,Gary Allenson,27,BOS,AL,0.8,92,307,264,25,54,11,0,6,33,0,3,38,39,0.205,0.306,0.314,0.62,67,0.301,73,83,6,1,3,1,1,2/H,,allenga01
229,Rich Gedman*,22,BOS,AL,-0.6,92,305,289,30,72,17,2,4,26,0,1,10,37,0.249,0.279,0.363,0.642,71,0.288,61,105,13,2,4,0,2,2/H,,gedmari01
230,Jeffrey Leonard,26,SFG,NL,-0.7,80,304,278,32,72,16,1,9,49,18,5,19,65,0.259,0.306,0.421,0.727,103,0.334,96,117,11,2,0,5,2,78/H93,,leonaje01
231,Gary Gray,29,SEA,AL,0.2,80,295,269,26,69,14,2,7,29,1,1,24,59,0.257,0.322,0.401,0.724,96,0.337,98,108,4,2,0,0,0,3D/H,,grayga01
232,Dave Revering*,29,3TM,AL,-2,98,295,257,25,52,11,1,8,32,0,3,34,51,0.202,0.292,0.346,0.638,71,0.28,58,89,8,0,0,4,3,D3H,,reverda01
233,Mike Ivie,29,2TM,2LG,0,87,295,265,35,62,12,1,14,38,0,0,25,51,0.234,0.302,0.445,0.747,103,0.334,99,118,5,2,0,3,3,DH,,iviemi01
234,Kirk Gibson*,25,DET,AL,1.9,69,294,266,34,74,16,2,8,35,9,7,25,41,0.278,0.341,0.444,0.785,114,0.355,117,118,2,1,1,1,2,8/DH,,gibsoki01
235,Jerry Royster,29,ATL,NL,1.5,108,293,261,43,77,13,2,2,25,14,6,22,36,0.295,0.351,0.383,0.734,103,0.346,104,100,3,2,5,3,1,5H746,,roystje01
236,Buck Martinez,33,TOR,AL,1.6,96,291,260,26,63,17,0,10,37,1,1,24,34,0.242,0.301,0.423,0.724,90,0.336,92,110,10,0,2,5,1,2H,,martibu01
237,John Mayberry*,33,2TM,AL,-0.3,86,291,248,27,54,7,0,10,30,0,0,35,43,0.218,0.326,0.367,0.693,91,0.324,92,91,7,6,0,2,3,3D/H,,maybejo01
238,Mike Ramsey#,28,STL,NL,-0.9,112,290,256,18,59,8,2,1,21,6,5,22,34,0.23,0.294,0.289,0.583,64,0.268,52,74,7,1,11,0,3,45H6/7,,ramsemi01
239,Rick Sweet#,29,2TM,2LG,0.4,91,289,261,29,67,6,1,4,24,3,0,20,25,0.257,0.311,0.333,0.645,76,0.303,72,87,2,2,3,3,0,2H,,sweetri01
240,Mickey Hatcher,27,MIN,AL,-1.6,84,286,277,23,69,13,2,3,26,0,2,8,27,0.249,0.269,0.343,0.612,65,0.274,55,95,12,0,0,1,1,D79H/58,,hatchmi01
241,Jim Wohlford,31,SFG,NL,0.8,97,286,250,37,64,12,1,2,25,8,3,30,36,0.256,0.331,0.336,0.667,89,0.335,101,84,9,0,2,4,4,7H/9,,wohlfji01
242,Steve Henderson,29,CHC,NL,0.1,92,283,257,23,60,12,4,2,29,6,5,22,64,0.233,0.293,0.335,0.627,74,0.307,81,86,4,0,3,1,3,7H,,hendest01
243,Lou Piniella,38,NYY,AL,1,102,283,261,33,80,17,1,6,37,0,1,18,18,0.307,0.352,0.448,0.801,121,0.37,128,117,12,1,2,1,6,DH97,,pinielo01
244,Richie Hebner*,34,2TM,2LG,1.6,93,281,249,31,70,8,0,10,30,5,1,30,24,0.281,0.357,0.434,0.791,117,0.367,120,108,2,0,1,1,2,39DH/5,,hebneri01
245,Hosken Powell*,27,TOR,AL,-0.5,112,280,265,43,73,13,4,3,26,4,4,12,23,0.275,0.304,0.389,0.692,82,0.307,73,103,4,0,0,3,2,9HD/7,,powelho01
246,Aurelio Rodríguez,34,CHW,AL,0.3,118,277,257,24,62,15,1,3,31,0,0,11,35,0.241,0.275,0.342,0.618,69,0.284,62,88,7,1,8,0,0,*5/H,,rodriau01
247,Lenny Faedo,22,MIN,AL,0.4,90,276,255,16,62,8,0,3,22,1,0,16,22,0.243,0.288,0.31,0.598,63,0.305,74,79,9,1,2,2,0,6/HD,,faedole01
248,Ron Hodges*,33,NYM,NL,1.6,80,276,228,26,56,12,1,5,27,4,3,41,40,0.246,0.358,0.373,0.731,106,0.34,107,85,5,0,5,2,6,2H,,hodgero01
249,Jim Morrison,29,2TM,2LG,0.5,95,276,252,27,61,11,4,11,34,2,1,18,29,0.242,0.289,0.448,0.738,100,0.338,100,113,9,0,3,3,0,5H/746D,,morriji01
250,Duane Walker*,25,CIN,NL,-0.2,86,275,239,26,52,10,0,5,22,9,3,27,58,0.218,0.298,0.322,0.62,73,0.301,72,77,1,2,3,4,0,79H/8,,walkedu01
251,Alan Wiggins#,24,SDP,NL,1.2,72,274,254,40,65,3,3,1,15,33,6,13,19,0.256,0.295,0.303,0.598,71,0.312,72,77,4,1,6,0,0,78/H94,,wiggial01
252,Randy Johnson*,23,MIN,AL,-0.1,89,271,234,26,58,10,0,10,33,0,0,30,46,0.248,0.325,0.419,0.744,101,0.334,95,98,3,0,0,7,2,DH/9,,johnsra03
253,Junior Kennedy,31,CHC,NL,-0.6,105,271,242,22,53,3,1,2,25,1,4,21,34,0.219,0.278,0.264,0.543,52,0.26,48,64,9,0,5,3,1,46/5H,,kenneju01
254,Dave Parker*,31,PIT,NL,0.6,73,270,244,41,66,19,3,6,29,7,5,22,45,0.27,0.33,0.447,0.776,113,0.363,120,109,7,1,0,3,2,9H,,parkeda01
255,Gary Woods,28,CHC,NL,0.5,117,270,245,28,66,15,1,4,30,3,3,21,48,0.269,0.327,0.388,0.715,98,0.328,96,95,4,0,4,0,2,87H9,,woodsga01
256,Brett Butler*,25,ATL,NL,-0.9,89,268,240,35,52,2,0,0,7,21,8,25,35,0.217,0.291,0.225,0.516,44,0.269,44,54,1,0,3,0,0,8H,,butlebr01
257,Jeff Newman,33,OAK,AL,-1.1,72,268,251,19,50,11,0,6,30,0,1,14,49,0.199,0.24,0.315,0.554,55,0.245,43,79,7,0,1,2,1,2/35DH,,newmaje01
258,Bobby Brown#,28,SEA,AL,0.6,79,267,245,29,59,7,1,4,17,28,6,17,32,0.241,0.288,0.327,0.614,67,0.315,71,80,3,0,3,2,2,7H8/9D,,brownbo04
259,Reid Nichols,23,BOS,AL,1.1,92,265,245,35,74,16,1,7,33,5,3,14,28,0.302,0.341,0.461,0.802,113,0.356,109,113,3,1,4,1,1,87H/D9,,nichore01
260,Dane Iorg*,32,STL,NL,0.2,102,264,238,17,70,14,1,0,34,0,1,23,23,0.294,0.352,0.361,0.714,100,0.328,97,86,11,0,0,3,3,7H93/5,,iorgda01
261,Joe Lefebvre*,26,SDP,NL,0.4,102,264,239,25,57,9,0,4,21,0,0,18,50,0.238,0.292,0.326,0.619,77,0.289,71,78,3,1,4,2,2,5H79/28,,lefebjo01
262,Fred Stanley,34,OAK,AL,-0.9,101,259,228,33,44,7,0,2,17,0,1,29,32,0.193,0.287,0.25,0.537,54,0.262,55,57,4,1,1,0,0,6/H4,,stanlfr01
263,Duane Kuiper*,32,SFG,NL,0.2,107,257,218,26,61,9,1,0,17,2,2,32,24,0.28,0.375,0.33,0.706,101,0.338,106,72,8,2,4,1,0,H4,,kuipedu01
264,Rick Monday*,36,LAD,NL,1.2,104,254,210,37,54,6,4,11,42,2,1,39,51,0.257,0.372,0.481,0.852,140,0.379,136,101,3,1,1,3,6,H97/3,,mondari01
265,Jack Perconte*,27,CLE,AL,-0.1,93,251,219,27,52,4,4,0,15,9,3,22,25,0.237,0.303,0.292,0.596,65,0.288,62,64,1,0,7,3,1,4H/D,,percoja01
266,Rusty Staub*,38,NYM,NL,-0.6,112,250,219,11,53,9,0,3,27,0,0,24,10,0.242,0.309,0.324,0.633,79,0.298,75,71,10,0,1,6,1,H397,,staubru01
267,Jerry Dybzinski,26,CLE,AL,0.4,80,246,212,19,49,6,2,0,22,3,5,21,25,0.231,0.305,0.278,0.584,62,0.285,68,59,7,3,7,3,0,6/5H,,dybzije01
268,Rick Leach*,25,DET,AL,-0.4,82,245,218,23,52,7,2,3,12,4,0,21,29,0.239,0.303,0.33,0.633,74,0.297,69,72,2,0,4,2,2,3H9/7D,,leachri01
269,Cliff Johnson,34,OAK,AL,-0.1,73,244,214,19,51,10,0,7,31,1,2,26,41,0.238,0.324,0.383,0.707,99,0.325,101,82,3,2,0,2,2,DH3,,johnscl01
270,Joe Nolan*,31,BAL,AL,0.1,77,242,219,24,51,7,1,6,35,1,1,16,35,0.233,0.278,0.356,0.634,73,0.287,65,78,5,0,1,6,1,2H,,nolanjo01
271,Jim Maler,23,SEA,AL,-0.4,64,239,221,18,50,8,3,4,26,0,0,12,35,0.226,0.274,0.344,0.618,67,0.284,59,76,4,3,2,1,3,3/DH,,malerji01
272,Jerry Turner*,28,DET,AL,-0.3,85,232,210,21,52,3,0,8,27,1,3,20,37,0.248,0.31,0.376,0.687,88,0.314,88,79,2,0,0,2,1,DH9/7,,turneje01
273,Juan Beníquez,32,CAL,AL,-0.2,112,228,196,25,52,11,2,3,24,3,0,15,21,0.265,0.321,0.388,0.709,94,0.329,92,76,4,1,16,0,1,978H,,beniqju01
274,Dave McKay#,32,OAK,AL,-0.8,78,226,212,25,42,4,1,4,17,6,1,11,35,0.198,0.235,0.283,0.518,46,0.254,45,60,0,0,0,3,0,45/H6,,mckayda01
275,Al Woods*,28,TOR,AL,-0.7,85,225,201,20,47,11,1,3,24,1,3,21,20,0.234,0.302,0.343,0.646,71,0.288,61,69,3,0,0,3,4,7HD,,woodsal01
276,John Wockenfuss,33,DET,AL,1.3,70,224,193,28,58,9,0,8,32,0,0,29,21,0.301,0.388,0.472,0.86,136,0.381,132,91,3,0,0,2,2,23DH/975,,wockejo01
277,Joe Rudi,35,OAK,AL,-0.6,71,223,193,21,41,6,1,5,18,0,0,24,35,0.212,0.301,0.332,0.633,79,0.296,77,64,2,1,4,1,0,3H9/7D,,rudijo01
278,Danny Heep*,24,HOU,NL,0.1,85,222,198,16,47,14,1,4,22,0,2,21,31,0.237,0.311,0.379,0.69,100,0.313,97,75,5,1,0,2,3,9H3/7,,heepda01
279,Onix Concepción,24,KCR,AL,-0.4,74,215,205,17,48,9,1,0,15,2,1,5,18,0.234,0.256,0.288,0.544,50,0.272,54,59,6,1,4,0,0,64H/D,,conceon01
