Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
138,Dave Collins#,33,DET,AL,1.4,124,476,419,44,113,18,2,1,27,27,12,44,49,0.27,0.34,0.329,0.67,84,0.324,89,138,9,2,9,2,0,7D9H8,,collida02
139,Terry Kennedy*,30,SDP,NL,2.1,141,476,432,46,114,22,1,12,57,0,3,37,74,0.264,0.324,0.403,0.727,102,0.326,97,174,10,2,4,1,7,*2H,,kennete02
140,Andre Thornton,36,CLE,AL,0.7,120,475,401,49,92,14,0,17,66,4,1,65,67,0.229,0.333,0.392,0.724,99,0.343,104,157,11,1,0,8,0,*DH,,thornan01
141,Bruce Bochte*,35,OAK,AL,0.9,125,473,407,57,104,13,1,6,43,3,2,65,68,0.256,0.357,0.337,0.694,98,0.33,103,137,9,0,0,1,3,*3H/D,,bochtbr01
142,Ruppert Jones*,31,CAL,AL,2.7,126,471,393,73,90,21,3,17,49,10,3,64,87,0.229,0.339,0.427,0.767,109,0.36,115,168,8,3,7,3,5,*97H8,,jonesru01
143,Andy Van Slyke*,25,STL,NL,3.3,137,470,418,48,113,23,7,13,61,21,8,47,85,0.27,0.343,0.452,0.795,118,0.359,115,189,2,1,1,3,5,*938H/7,,vanslan01
144,Franklin Stubbs*,25,LAD,NL,0,132,465,420,55,95,11,1,23,58,7,1,37,107,0.226,0.291,0.421,0.712,101,0.313,88,177,9,2,4,2,11,*789H3,,stubbfr01
145,Chris Brown,24,SFG,NL,3.3,116,463,416,57,132,16,3,7,49,13,9,33,43,0.317,0.376,0.421,0.796,125,0.369,132,175,9,9,0,5,4,*5/H6,AS,brownch02
146,Eddie Milner*,31,CIN,NL,1.8,145,462,424,70,110,22,6,15,47,18,11,36,56,0.259,0.317,0.446,0.762,105,0.341,101,189,3,0,1,1,2,*8H,,milneed01
147,Will Clark*,22,SFG,NL,2.2,111,458,408,66,117,27,2,11,41,4,7,34,76,0.287,0.343,0.444,0.787,121,0.349,120,181,3,3,9,4,10,3H,ROY-5,clarkwi02
148,Chet Lemon,31,DET,AL,2.8,126,457,403,45,101,21,3,12,53,2,1,39,53,0.251,0.326,0.407,0.733,99,0.339,101,164,15,8,3,4,3,*8H,,lemonch01
149,Fred Lynn*,34,BAL,AL,2.6,112,456,397,67,114,13,1,23,67,2,2,53,59,0.287,0.371,0.499,0.869,137,0.39,139,198,20,2,0,4,1,8/HD,,lynnfr01
150,Tony Armas,32,BOS,AL,-0.4,121,453,425,40,112,21,4,11,58,0,3,24,77,0.264,0.305,0.409,0.714,93,0.327,95,174,12,2,0,2,1,*89/7HD,,armasto01
151,Billy Hatcher,25,HOU,NL,1.7,127,453,419,55,108,15,4,6,36,38,14,22,52,0.258,0.302,0.356,0.658,84,0.323,89,149,3,5,6,1,1,*87H/9,,hatchbi01
152,R.J. Reynolds#,27,PIT,NL,1,118,449,402,63,108,30,2,9,48,16,9,40,78,0.269,0.335,0.42,0.755,106,0.344,105,169,10,1,3,2,4,*79H8,,reynor.01
153,Mike Scioscia*,27,LAD,NL,2.2,122,449,374,36,94,18,1,5,26,3,3,62,23,0.251,0.359,0.345,0.704,102,0.34,112,129,11,3,6,4,4,*2H,,sciosmi01
154,Dámaso García,29,TOR,AL,-0.8,122,446,424,57,119,22,0,6,46,9,6,13,32,0.281,0.306,0.375,0.681,83,0.31,78,159,14,4,2,3,0,4HD/3,,garcida01
155,Mariano Duncan,23,LAD,NL,-0.1,109,445,407,47,93,7,0,8,30,48,13,30,78,0.229,0.284,0.305,0.589,68,0.302,73,124,6,2,5,1,1,6/H,,duncama01
156,John Moses#,28,SEA,AL,-0.8,103,442,399,56,102,16,3,3,34,25,18,34,65,0.256,0.311,0.333,0.645,76,0.3,77,133,7,0,5,4,3,8/3HD7,,mosesjo01
157,Ken Phelps*,31,SEA,AL,2.4,125,441,344,69,85,16,4,24,64,2,3,88,96,0.247,0.406,0.526,0.932,152,0.41,153,181,4,6,0,3,6,3DH,,phelpke01
158,Wally Backman#,26,NYM,NL,3.2,124,440,387,67,124,18,2,1,27,13,7,36,32,0.32,0.376,0.385,0.761,113,0.352,115,149,3,0,14,3,1,*4H,,backmwa01
159,Joe Orsulak*,24,PIT,NL,-0.3,138,437,401,60,100,19,6,2,19,24,11,28,38,0.249,0.299,0.342,0.641,75,0.3,70,137,4,1,6,1,2,*98H/7,,orsuljo01
160,Rafael Santana,28,NYM,NL,0.6,139,436,394,38,86,11,0,1,28,0,0,36,43,0.218,0.285,0.254,0.539,52,0.263,48,100,15,2,1,3,12,*6/H4,,santara01
161,Cory Snyder,23,CLE,AL,1.1,103,433,416,58,113,21,1,24,69,2,3,16,123,0.272,0.299,0.5,0.799,115,0.354,114,208,8,0,1,0,0,965/7D,ROY-4,snydeco02
162,Ernie Whitt*,34,TOR,AL,2.5,131,433,395,48,106,19,2,16,56,0,1,35,39,0.268,0.326,0.448,0.774,106,0.345,103,177,11,0,0,3,3,*2H,,whitter01
163,Tim Flannery*,28,SDP,NL,2.1,134,432,368,48,103,11,2,3,28,3,6,54,61,0.28,0.378,0.345,0.723,103,0.338,107,127,8,5,3,2,4,4H5/6,,flannti01
164,Candy Maldonado,25,SFG,NL,1.6,133,432,405,49,102,31,3,18,85,4,4,20,77,0.252,0.289,0.477,0.766,113,0.339,110,193,12,3,0,4,4,97H/85,MVP-21,maldoca01
165,Gary Matthews,35,CHC,NL,0.1,123,432,370,49,96,16,1,21,46,3,2,60,59,0.259,0.361,0.478,0.839,124,0.39,133,177,15,0,0,2,1,7H,,matthga01
166,Dave Henderson,27,2TM,AL,1.9,139,432,388,59,103,22,4,15,47,2,3,39,110,0.265,0.335,0.459,0.794,114,0.35,110,178,6,2,2,1,4,*89DH,,hendeda01
167,Ozzie Virgil,29,ATL,NL,1.9,114,431,359,45,80,9,0,15,48,1,0,63,73,0.223,0.343,0.373,0.716,94,0.34,98,134,9,4,2,3,5,*2/H,,virgioz02
168,John Shelby#,28,BAL,AL,-0.9,135,428,404,54,92,14,4,11,49,18,6,18,75,0.228,0.263,0.364,0.627,70,0.289,65,147,3,2,2,2,0,*879H/D,,shelbjo01
169,Mike Young#,26,BAL,AL,1.4,117,426,369,43,93,15,1,9,42,3,1,49,90,0.252,0.342,0.371,0.713,96,0.348,108,137,13,3,2,3,2,7DH,,youngmi01
170,Denny Walling*,32,HOU,NL,3.9,130,422,382,54,119,23,1,13,58,1,1,36,31,0.312,0.367,0.479,0.846,135,0.379,136,183,8,0,0,4,5,5H/793,,wallide01
171,Ron Kittle,28,2TM,AL,-1,116,422,376,42,82,13,0,21,60,4,1,35,110,0.218,0.284,0.42,0.705,87,0.315,80,158,10,3,0,8,1,D7H,,kittlro01
172,Bill Madlock,35,LAD,NL,1.1,111,421,379,38,106,17,0,10,60,3,3,30,43,0.28,0.336,0.404,0.739,110,0.337,110,153,7,5,1,6,4,5/H3,,madlobi01
173,Gary Ward,32,TEX,AL,2.8,105,418,380,54,120,15,2,5,51,12,8,31,72,0.316,0.372,0.405,0.777,110,0.35,108,154,10,4,1,2,3,7/8DH,,wardga01
174,Mookie Wilson#,30,NYM,NL,3,123,416,381,61,110,17,5,9,45,25,7,32,72,0.289,0.345,0.43,0.775,115,0.358,113,164,5,1,0,1,5,*78H/9,,wilsomo01
175,Rubén Sierra#,20,TEX,AL,1.4,113,411,382,50,101,13,10,16,55,7,8,22,65,0.264,0.302,0.476,0.779,107,0.334,99,182,8,1,1,5,3,978/HD,ROY-6,sierrru01
176,Randy Bush*,27,MIN,AL,0.7,130,402,357,50,96,19,7,7,45,5,3,39,63,0.269,0.347,0.42,0.767,107,0.349,107,150,7,4,1,1,2,7H9/D3,,bushra01
177,Dan Gladden,28,SFG,NL,3.4,102,402,351,55,97,16,1,4,29,27,10,39,59,0.276,0.357,0.362,0.719,104,0.356,117,127,5,5,7,0,3,8H,,gladdda01
178,Vance Law,29,MON,NL,0.8,112,402,360,37,81,17,2,5,44,3,5,37,66,0.225,0.298,0.325,0.623,72,0.295,73,117,9,1,2,2,1,435/H19,,lawva01
179,Dwayne Murphy*,31,OAK,AL,3.8,98,400,329,50,83,11,3,9,39,3,1,56,80,0.252,0.364,0.386,0.75,112,0.339,109,127,4,4,7,4,4,8/HD,,murphdw01
180,Graig Nettles*,41,SDP,NL,0.3,126,400,354,36,77,9,0,16,55,0,1,41,62,0.218,0.3,0.379,0.679,88,0.311,85,134,6,2,0,3,8,*5H,,nettlgr01
181,Juan Beníquez,36,BAL,AL,0.5,113,395,343,48,103,15,0,6,36,2,3,40,49,0.3,0.372,0.397,0.769,112,0.351,113,136,12,3,2,6,1,75HD3/98,,beniqju01
182,Rance Mulliniks*,30,TOR,AL,1.9,117,395,348,50,90,22,0,11,45,1,1,43,60,0.259,0.34,0.417,0.757,103,0.344,102,145,12,1,1,2,1,*5H/D4,,mullira01
183,Cliff Johnson,38,TOR,AL,0.9,107,394,336,48,84,12,1,15,55,0,1,52,57,0.25,0.355,0.426,0.781,110,0.363,115,143,9,4,0,2,1,DH/3,,johnscl01
184,Ron Hassey*,33,2TM,AL,2.9,113,393,341,45,110,25,1,9,49,1,1,46,27,0.323,0.406,0.481,0.887,140,0.399,142,164,15,3,1,2,3,2DH,,hassero01
185,Gary Redus,29,PHI,NL,2.3,90,392,340,62,84,22,4,11,33,25,7,47,78,0.247,0.343,0.432,0.775,110,0.366,114,147,2,3,1,1,4,7/H,,redusga01
186,Omar Moreno*,33,ATL,NL,-1.4,118,386,359,46,84,18,6,4,27,17,16,21,77,0.234,0.276,0.351,0.627,69,0.281,62,126,2,0,6,0,2,9H78,,morenom01
187,Ben Oglivie*,37,MIL,AL,0.5,103,384,346,31,98,20,1,5,53,1,2,30,33,0.283,0.334,0.39,0.724,95,0.33,92,135,7,0,1,7,6,7DH/9,,oglivbe01
188,Nick Esasky,26,CIN,NL,0.3,102,383,330,35,76,17,2,12,41,0,2,47,97,0.23,0.325,0.403,0.728,97,0.329,93,133,8,1,1,4,0,37/H5,,esaskni01
189,Rick Dempsey,36,BAL,AL,2.1,122,382,327,42,68,15,1,13,29,1,0,45,78,0.208,0.309,0.379,0.689,88,0.317,87,124,5,3,7,0,0,*2H,,dempsri01
190,Gorman Thomas,35,2TM,AL,-0.8,101,377,315,45,59,8,1,16,36,3,4,58,105,0.187,0.316,0.371,0.687,86,0.311,82,117,5,1,3,0,4,DH/3,,thomago01
191,Lance Parrish,30,DET,AL,3.1,91,374,327,53,84,6,1,22,62,0,0,38,83,0.257,0.34,0.483,0.824,122,0.371,123,158,3,5,1,3,3,2/DH,ASSS,parrila02
192,Jeffrey Leonard,30,SFG,NL,1.5,89,368,341,48,95,11,3,6,42,16,3,20,62,0.279,0.322,0.381,0.703,98,0.336,100,130,4,3,1,3,1,7/H,,leonaje01
193,Greg Brock*,29,LAD,NL,1.1,115,367,325,33,76,13,0,16,52,2,5,37,60,0.234,0.309,0.422,0.73,106,0.324,103,137,5,0,1,4,5,3H,,brockgr01
194,Bobby Grich,37,CAL,AL,1.9,98,366,313,42,84,18,0,9,30,1,3,39,54,0.268,0.354,0.412,0.766,109,0.354,115,129,9,3,10,1,1,4H3/5,,grichbo01
195,Donnie Hill#,25,OAK,AL,1.7,108,366,339,37,96,16,2,4,29,5,2,23,38,0.283,0.329,0.378,0.706,99,0.328,101,128,9,0,4,0,1,45H/D6,,hilldo01
196,Kevin Mitchell,24,NYM,NL,2.5,108,364,328,51,91,22,2,12,43,3,3,33,61,0.277,0.344,0.466,0.811,124,0.365,125,153,6,1,1,1,0,796H/583,ROY-3,mitchke01
197,Larry Sheets*,26,BAL,AL,1.2,112,364,338,42,92,17,1,18,60,2,0,21,56,0.272,0.317,0.488,0.805,118,0.369,123,165,16,2,1,2,3,D7H9/235,,sheetla01
198,Mike Marshall,26,LAD,NL,0.3,103,362,330,47,77,11,0,19,53,4,4,27,90,0.233,0.298,0.439,0.738,108,0.335,109,145,5,4,0,1,3,9/H7,,marshmi02
199,Alan Ashby#,34,HOU,NL,0.4,120,361,315,24,81,15,0,7,38,1,0,39,56,0.257,0.333,0.371,0.705,97,0.314,87,117,7,0,1,6,9,2H,,ashbyal01
200,Jorge Orta*,35,KCR,AL,0.2,106,361,336,35,93,14,2,9,46,0,3,23,34,0.277,0.321,0.411,0.732,97,0.333,98,138,9,0,0,2,3,DH,,ortajo01
201,Andrés Galarraga,25,MON,NL,0.2,105,356,321,39,87,13,0,10,42,6,5,30,79,0.271,0.338,0.405,0.743,105,0.335,101,130,8,3,1,1,5,3H,,galaran01
202,Dale Sveum#,22,MIL,AL,-0.8,91,356,317,35,78,13,2,7,35,4,3,32,63,0.246,0.316,0.366,0.682,83,0.315,81,116,7,1,5,1,0,546/H,,sveumda01
203,Bob Dernier,29,CHC,NL,-0.5,108,351,324,32,73,14,1,4,18,27,2,22,41,0.225,0.275,0.312,0.586,57,0.306,59,101,7,0,5,0,1,8H,,dernibo01
204,Garth Iorg,31,TOR,AL,0.3,137,351,327,30,85,19,1,3,44,3,0,20,47,0.26,0.303,0.352,0.655,76,0.31,75,115,7,1,1,2,0,54H/6,,iorgga01
205,Rafael Belliard,24,PIT,NL,0.6,117,350,309,33,72,5,2,0,31,12,2,26,54,0.233,0.298,0.262,0.56,55,0.273,45,81,8,3,11,1,6,64/H,,bellira01
206,Mike LaValliere*,25,STL,NL,1.5,110,350,303,18,71,10,2,3,30,0,1,36,37,0.234,0.318,0.31,0.628,75,0.305,78,94,7,1,10,0,5,*2/H,,lavalmi01
207,John Russell,25,PHI,NL,-0.1,93,348,315,35,76,21,2,13,60,0,1,25,103,0.241,0.3,0.444,0.744,101,0.337,99,140,6,3,1,4,2,2/H,,russejo02
208,Phil Garner,37,HOU,NL,1.5,107,347,313,43,83,14,3,9,41,12,6,30,45,0.265,0.329,0.415,0.744,107,0.349,112,130,14,1,0,3,2,5H/4,,garneph01
209,Dave Concepción,38,CIN,NL,0.6,90,346,311,42,81,13,2,3,30,13,2,26,43,0.26,0.314,0.344,0.658,79,0.319,79,107,13,0,5,4,1,6345/H,,conceda01
210,Rey Quiñones,22,2TM,AL,-1.7,98,346,312,32,68,16,1,2,22,4,3,24,57,0.218,0.279,0.295,0.573,57,0.267,50,92,7,3,5,2,0,6/H,,quinore01
211,Ron Roenicke#,29,PHI,NL,1.2,102,343,275,42,68,13,1,5,42,2,2,61,52,0.247,0.381,0.356,0.737,103,0.347,107,98,4,0,4,3,4,8H7/9,,roeniro01
212,Toby Harrah,37,TEX,AL,-0.1,95,341,289,36,63,18,2,7,41,2,5,44,53,0.218,0.322,0.367,0.689,86,0.323,92,106,7,2,3,3,0,4/H,,harrato01
213,Rudy Law*,29,KCR,AL,0.5,87,341,307,42,80,26,5,1,36,14,6,29,22,0.261,0.327,0.388,0.715,94,0.341,100,119,5,2,2,1,0,79H/8D,,lawru01
214,Don Slaught,27,TEX,AL,0.2,95,341,314,39,83,17,1,13,46,3,2,16,59,0.264,0.308,0.449,0.757,102,0.338,99,141,8,5,3,3,0,2/HD,,slaugdo01
215,Mickey Hatcher,31,MIN,AL,0.2,115,340,317,40,88,13,3,3,32,2,1,19,26,0.278,0.315,0.366,0.681,84,0.326,91,116,8,0,0,4,2,7HD3/5,,hatchmi01
216,Jerry Mumphrey#,33,CHC,NL,0,111,339,309,37,94,11,2,5,32,2,3,26,45,0.304,0.355,0.401,0.756,103,0.349,105,124,3,0,1,3,4,87H9,,mumphje01
217,Hubie Brooks,29,MON,NL,4.7,80,338,306,50,104,18,5,14,58,4,2,25,60,0.34,0.388,0.569,0.956,161,0.444,179,174,11,2,0,5,3,6,ASSS,brookhu01
218,Reggie Williams,25,LAD,NL,0.1,128,338,303,35,84,14,2,4,32,9,3,23,57,0.277,0.331,0.376,0.708,101,0.325,98,114,8,2,9,1,9,*897H,,willire01
219,Joel Skinner,25,2TM,AL,-0.3,114,336,315,23,73,9,1,5,37,1,4,16,83,0.232,0.269,0.314,0.584,58,0.272,55,99,6,1,2,2,0,*2,,skinnjo01
220,Andrés Thomas,22,ATL,NL,0.6,102,335,323,26,81,17,2,6,32,4,6,8,49,0.251,0.267,0.372,0.639,71,0.29,66,120,14,0,2,2,2,6H,,thomaan01
221,Dan Pasqua*,24,NYY,AL,2.5,102,332,280,44,82,17,0,16,45,2,0,47,78,0.293,0.399,0.525,0.924,151,0.408,149,147,4,3,1,1,3,7H9/3D,,pasquda01
222,Milt Thompson*,27,PHI,NL,0.8,96,332,299,38,75,7,1,6,23,19,4,26,62,0.251,0.311,0.341,0.652,78,0.318,77,102,4,1,4,2,1,8H,,thompmi02
223,Craig Reynolds*,33,HOU,NL,0.5,114,329,313,32,78,7,3,6,41,3,1,12,31,0.249,0.274,0.348,0.623,73,0.279,61,109,8,0,1,3,5,6H/35179,,reynocr01
224,John Kruk*,25,SDP,NL,1.7,122,327,278,33,86,16,2,4,38,2,4,45,58,0.309,0.403,0.424,0.828,131,0.378,136,118,11,0,2,2,0,7H/39,ROY-7,krukjo01
225,Andy Allanson,24,CLE,AL,-1,101,324,293,30,66,7,3,1,29,10,1,14,36,0.225,0.26,0.28,0.539,49,0.268,47,82,7,1,11,4,0,2/H,,allanan01
226,Mike Heath,31,2TM,2LG,0.3,95,319,288,30,65,11,1,8,36,6,4,27,53,0.226,0.292,0.354,0.647,77,0.292,69,102,6,1,1,2,4,2/H579,,heathmi02
227,Tim Teufel,27,NYM,NL,0.6,93,318,279,35,69,20,1,4,31,1,2,32,42,0.247,0.324,0.369,0.693,93,0.342,108,103,6,1,3,3,1,4H/35,,teufeti01
228,George Hendrick,36,CAL,AL,0.9,102,317,283,45,77,13,1,14,47,1,1,26,41,0.272,0.332,0.473,0.806,118,0.361,118,134,11,1,4,3,5,9H/3D8,,hendrge01
229,Juan Bonilla,30,BAL,AL,-0.5,102,316,284,33,69,10,1,1,18,0,0,25,21,0.243,0.311,0.296,0.607,68,0.285,64,84,14,3,4,0,0,45H/D,,bonilju01
230,Larry Herndon,32,DET,AL,0.8,106,316,283,33,70,13,1,8,37,2,1,27,40,0.247,0.31,0.385,0.695,89,0.316,84,109,3,1,0,5,2,7HD,,herndla01
231,Greg Walker*,26,CHW,AL,1.9,78,316,282,37,78,10,6,13,51,1,2,29,44,0.277,0.345,0.493,0.838,122,0.379,127,139,4,2,0,3,4,3/HD,,walkegr01
232,Rob Wilfong*,32,CAL,AL,0.5,92,316,288,25,63,11,3,3,33,1,4,16,34,0.219,0.263,0.309,0.572,56,0.261,49,89,4,2,8,2,2,4/H,,wilforo01
233,Kurt Stillwell#,21,CIN,NL,-0.5,104,315,279,31,64,6,1,0,26,6,2,30,47,0.229,0.309,0.258,0.567,56,0.288,60,72,5,2,4,0,1,6H,,stillku01
234,Ángel Salazar,24,KCR,AL,1.4,117,313,298,24,73,20,2,0,24,1,1,7,47,0.245,0.266,0.326,0.592,60,0.281,59,97,3,2,5,1,0,*6/H4,,salazan01
235,Rick Burleson,35,CAL,AL,0.9,93,312,271,35,77,14,0,5,29,1,3,33,32,0.284,0.363,0.391,0.754,107,0.34,105,106,2,1,6,1,1,D6H/45,,burleri01
236,Tom Brookens,32,DET,AL,0.3,98,310,281,42,76,11,2,3,25,11,8,20,42,0.27,0.319,0.356,0.675,84,0.324,93,100,4,1,6,2,0,546DH/98,,brookto01
237,Ken Landreaux*,31,LAD,NL,0.8,103,310,283,34,74,13,2,4,29,10,5,22,39,0.261,0.313,0.364,0.677,93,0.315,92,103,5,1,0,4,3,8H7/9,,landrke01
238,George Foster,37,2TM,2LG,0.2,87,310,284,30,64,6,3,14,42,1,1,24,61,0.225,0.284,0.415,0.699,91,0.331,97,118,9,0,0,2,1,7H/D,,fostege01
239,Dickie Thon,28,HOU,NL,1.1,106,309,278,24,69,13,1,3,21,6,5,29,49,0.248,0.318,0.335,0.653,83,0.297,77,93,8,0,1,1,5,6H,,thondi01
240,Marvell Wynne*,26,SDP,NL,0.1,137,308,288,34,76,19,2,7,37,11,11,15,45,0.264,0.3,0.417,0.716,98,0.316,94,120,5,1,1,3,2,*8H,,wynnema01
241,Ron Cey,38,CHC,NL,1.8,97,306,256,42,70,21,0,13,36,0,0,44,66,0.273,0.384,0.508,0.891,138,0.411,148,130,5,3,1,2,1,5H,,ceyro01
242,Davey Lopes,41,2TM,NL,2.6,96,304,255,49,70,10,3,7,35,25,8,43,25,0.275,0.381,0.42,0.8,118,0.385,127,107,9,2,2,2,0,57H8/9,,lopesda01
243,Hal McRae,40,KCR,AL,-0.6,112,299,278,22,70,14,0,7,37,0,0,18,39,0.252,0.298,0.378,0.675,82,0.311,80,105,9,1,0,2,4,DH,,mcraeha01
244,Tom Foley*,26,2TM,NL,0.7,103,299,263,26,70,15,3,1,23,10,3,30,37,0.266,0.337,0.357,0.694,92,0.322,86,94,4,0,2,4,6,6H45,,foleyto02
245,Enos Cabell,36,LAD,NL,-0.5,107,298,277,27,71,11,0,2,29,10,4,14,26,0.256,0.294,0.318,0.612,75,0.3,80,88,5,2,2,3,2,3H9/578,,cabelen01
246,Terry Harper,30,ATL,NL,-1.1,106,298,265,26,68,12,0,8,30,3,6,29,39,0.257,0.33,0.392,0.722,95,0.327,95,104,13,1,1,2,2,7H9,,harpete01
247,Jerry Royster,33,SDP,NL,1,118,298,257,31,66,12,0,5,26,3,5,32,45,0.257,0.336,0.362,0.697,95,0.319,94,93,6,0,6,3,3,5H64/7,,roystje01
248,Claudell Washington*,31,2TM,2LG,-0.1,94,297,272,36,69,16,0,11,30,10,8,21,59,0.254,0.311,0.434,0.745,101,0.329,96,118,7,2,1,1,0,9H87,,washicl01
249,Chris Bando#,30,CLE,AL,0.4,92,290,254,28,68,9,0,2,26,0,1,22,49,0.268,0.325,0.327,0.652,80,0.313,85,83,8,1,10,3,0,2H,,bandoch01
250,Bob Melvin,24,SFG,NL,1,89,289,268,24,60,14,2,5,25,3,2,15,69,0.224,0.262,0.347,0.609,71,0.284,68,93,7,0,3,3,1,2/H5,,melvibo01
251,Mark Salas*,25,MIN,AL,0.2,91,285,258,28,60,7,4,8,33,3,1,18,32,0.233,0.282,0.384,0.666,79,0.302,72,99,8,1,5,3,2,2H/D,,salasma01
252,Carmelo Martínez,25,SDP,NL,0.2,113,283,244,28,58,10,0,9,25,1,1,35,46,0.238,0.333,0.389,0.723,101,0.343,108,95,9,1,1,2,2,7H3/5,,martica01
253,Jack Clark,30,STL,NL,1.6,65,280,232,34,55,12,2,9,23,1,1,45,61,0.237,0.362,0.422,0.784,116,0.361,120,98,4,1,0,1,4,3/H,,clarkja01
254,Jeff Stone*,25,PHI,NL,0.6,82,275,249,32,69,6,4,6,19,19,6,20,52,0.277,0.341,0.406,0.746,103,0.352,104,101,3,4,2,0,0,78H,,stoneje01
255,Steve Lyons*,26,2TM,AL,-0.6,101,275,247,30,56,9,3,1,20,4,6,19,47,0.227,0.28,0.3,0.58,57,0.26,47,74,4,1,4,4,2,87H/953D,,lyonsst01
256,Mike Brown,26,PIT,NL,-1.3,87,273,243,18,53,7,0,4,26,2,3,27,32,0.218,0.293,0.296,0.589,62,0.269,52,72,9,0,0,3,3,9H,,brownmi02
257,Pete Rose#,45,CIN,NL,-0.9,72,272,237,15,52,8,2,0,25,3,0,30,31,0.219,0.316,0.27,0.586,61,0.289,60,64,2,4,0,1,0,3H,,rosepe01
258,Dusty Baker,37,OAK,AL,0.1,83,271,242,25,58,8,0,4,19,0,1,27,37,0.24,0.314,0.322,0.636,80,0.306,87,78,8,0,0,2,1,79DH/3,,bakerdu01
259,Alan Wiggins#,28,BAL,AL,0.4,71,270,239,30,60,3,1,0,11,21,7,22,20,0.251,0.309,0.272,0.581,62,0.294,66,65,0,0,5,4,0,4/HD,,wiggial01
260,Rick Leach*,29,TOR,AL,-0.1,110,266,246,35,76,14,1,5,39,0,0,13,24,0.309,0.335,0.435,0.77,106,0.336,95,107,6,0,0,7,3,DH97/3,,leachri01
261,Charlie Moore,33,MIL,AL,1.1,80,264,235,24,61,12,3,3,39,5,5,21,38,0.26,0.317,0.374,0.691,86,0.31,80,88,6,0,4,3,1,2/H9D48,,moorech02
262,Ed Romero,28,BOS,AL,-0.8,100,263,233,41,49,11,0,2,23,2,0,18,16,0.21,0.27,0.283,0.553,51,0.27,50,66,5,2,7,3,0,65H/48,,romered01
263,Pat Sheridan*,28,DET,AL,0.1,98,262,236,41,56,9,1,6,19,9,2,21,57,0.237,0.3,0.36,0.66,79,0.302,71,85,3,1,2,2,4,89H7/D,,sheripa01
264,Mickey Tettleton#,25,OAK,AL,1.4,90,262,211,26,43,9,0,10,35,7,1,39,51,0.204,0.325,0.389,0.714,101,0.338,105,82,3,1,7,4,0,2/H,,tettlmi01
265,Bip Roberts#,22,SDP,NL,-0.4,101,258,241,34,61,5,2,1,12,14,12,14,29,0.253,0.293,0.303,0.596,67,0.277,66,73,2,0,2,1,1,4H,,roberbi01
266,Mike Aldrete*,25,SFG,NL,1.7,84,256,216,27,54,18,3,2,25,1,3,33,34,0.25,0.353,0.389,0.742,110,0.354,123,84,3,2,4,1,4,37H/9,,aldremi01
267,Julio Cruz#,31,CHW,AL,-0.2,81,256,209,38,45,2,0,0,19,7,2,42,28,0.215,0.343,0.225,0.567,57,0.288,59,47,4,0,2,3,0,4/DH,,cruzju01
268,Jerry Hairston#,34,CHW,AL,0.6,101,253,225,32,61,15,0,5,26,0,0,26,26,0.271,0.348,0.404,0.752,101,0.342,98,91,9,1,0,1,3,HD3/79,,hairsje01
269,Howard Johnson#,25,NYM,NL,1.4,88,253,220,30,54,14,0,10,39,8,1,31,64,0.245,0.341,0.445,0.787,118,0.354,111,98,2,1,1,0,8,56H/7,,johnsho01
270,Curt Wilkerson#,25,TEX,AL,0.2,110,249,236,27,56,10,3,0,15,9,7,11,42,0.237,0.273,0.305,0.578,56,0.281,62,72,2,1,0,1,0,46H/D,,wilkecu01
271,Wayne Krenchicki*,31,MON,NL,-0.4,101,247,221,21,53,6,2,2,23,2,4,22,32,0.24,0.306,0.312,0.618,72,0.278,62,69,2,0,2,2,3,3H5/47,,krencwa01
272,George Wright#,27,2TM,2LG,-1.7,105,245,223,22,45,8,3,2,12,4,6,15,51,0.202,0.254,0.291,0.546,49,0.248,41,65,5,2,1,4,1,H987,,wrighge03
273,Mike Fitzgerald,25,MON,NL,0.6,73,243,209,20,59,13,1,6,37,3,2,27,34,0.282,0.364,0.44,0.804,122,0.352,113,92,4,1,4,2,6,2/H,,fitzgmi02
274,Johnny Grubb*,37,DET,AL,2.6,81,243,210,32,70,13,1,13,51,0,1,28,28,0.333,0.412,0.59,1.002,170,0.438,171,124,0,2,0,3,0,DH79,,grubbjo01
275,Rick Cerone,32,MIL,AL,1.3,68,242,216,22,56,14,0,4,18,1,1,15,28,0.259,0.304,0.38,0.683,83,0.321,86,82,5,1,5,5,0,2,,ceronri01
276,Bill Russell,37,LAD,NL,0.3,105,242,216,21,54,11,0,0,18,7,0,15,23,0.25,0.302,0.301,0.603,73,0.286,65,65,6,2,7,2,2,H679/458,,russebi01
277,Dave Anderson,25,LAD,NL,0,92,241,216,31,53,9,0,1,15,5,1,22,39,0.245,0.314,0.301,0.615,76,0.303,81,65,11,0,2,1,1,56H/4,,anderda02
278,Scott Bradley*,26,2TM,AL,1,77,241,220,20,66,8,3,5,28,1,2,13,7,0.3,0.347,0.432,0.779,111,0.348,109,95,13,4,2,2,4,2H/D7,,bradlsc01
279,Curt Ford*,25,STL,NL,1.2,85,240,214,30,53,15,2,2,29,13,5,23,29,0.248,0.318,0.364,0.682,88,0.322,88,78,1,0,1,2,2,9H7,,fordcu01
